Entity,Code,Day,total_boosters_per_hundred
Slovenia,SVN,2021-09-18,0.49
Slovenia,SVN,2021-09-19,0.51
Slovenia,SVN,2021-09-20,0.55
Slovenia,SVN,2021-09-21,0.61
Slovenia,SVN,2021-09-22,0.68
Slovenia,SVN,2021-09-23,0.77
Slovenia,SVN,2021-09-24,0.84
Slovenia,SVN,2021-09-25,0.86
Slovenia,SVN,2021-09-26,0.86
Slovenia,SVN,2021-09-27,0.88
Slovenia,SVN,2021-09-28,0.93
Slovenia,SVN,2021-09-29,1.02
Slovenia,SVN,2021-09-30,1.08
Slovenia,SVN,2021-10-01,1.13
Slovenia,SVN,2021-10-02,1.13
Slovenia,SVN,2021-10-03,1.13
Slovenia,SVN,2021-10-04,1.15
Slovenia,SVN,2021-10-05,1.17
Slovenia,SVN,2021-10-06,1.21
Slovenia,SVN,2021-10-07,1.27
Slovenia,SVN,2021-10-08,1.31
Slovenia,SVN,2021-10-09,1.31
Slovenia,SVN,2021-10-10,1.31
Slovenia,SVN,2021-10-11,1.33
Slovenia,SVN,2021-10-12,1.36
Slovenia,SVN,2021-10-13,1.41
Slovenia,SVN,2021-10-14,1.48
Slovenia,SVN,2021-10-15,1.54
Slovenia,SVN,2021-10-16,1.54
Slovenia,SVN,2021-10-17,1.54
Slovenia,SVN,2021-10-18,1.57
Slovenia,SVN,2021-10-19,1.61
Slovenia,SVN,2021-10-20,1.66
Slovenia,SVN,2021-10-21,1.77
Slovenia,SVN,2021-10-22,1.89
Slovenia,SVN,2021-10-23,1.89
Slovenia,SVN,2021-10-25,1.93
Slovenia,SVN,2021-10-26,1.99
Slovenia,SVN,2021-10-27,2.09
Slovenia,SVN,2021-10-28,2.26
Slovenia,SVN,2021-10-29,2.36
Slovenia,SVN,2021-10-30,2.37
Slovenia,SVN,2021-10-31,2.37
Slovenia,SVN,2021-11-02,2.5
Slovenia,SVN,2021-11-03,2.85
Slovenia,SVN,2021-11-04,3.48
Slovenia,SVN,2021-11-05,4.07
Slovenia,SVN,2021-11-06,4.27
Slovenia,SVN,2021-11-07,4.35
Slovenia,SVN,2021-11-08,4.8
Slovenia,SVN,2021-11-09,5.36
Slovenia,SVN,2021-11-10,6.1
Slovenia,SVN,2021-11-11,7.01
Slovenia,SVN,2021-11-12,7.86
Slovenia,SVN,2021-11-13,8.1
Slovenia,SVN,2021-11-14,8.15
Slovenia,SVN,2021-11-15,8.57
Slovenia,SVN,2021-11-16,9.22
Slovenia,SVN,2021-11-17,9.85
Slovenia,SVN,2021-11-18,10.59
Slovenia,SVN,2021-11-19,11.17
Slovenia,SVN,2021-11-20,11.37
Slovenia,SVN,2021-11-21,11.41
Slovenia,SVN,2021-11-22,11.69
Slovenia,SVN,2021-11-23,12.04
Slovenia,SVN,2021-11-24,12.56
Slovenia,SVN,2021-11-25,13.14
Slovenia,SVN,2021-11-26,13.6
Slovenia,SVN,2021-11-27,13.75
Slovenia,SVN,2021-11-28,13.77
Slovenia,SVN,2021-11-29,14
Slovenia,SVN,2021-11-30,14.3
Slovenia,SVN,2021-12-01,14.69
Slovenia,SVN,2021-12-02,15.1
Slovenia,SVN,2021-12-03,15.44
Slovenia,SVN,2021-12-04,15.5
Slovenia,SVN,2021-12-05,15.51
Slovenia,SVN,2021-12-06,15.69
Slovenia,SVN,2021-12-07,15.92
Slovenia,SVN,2021-12-08,16.2
Slovenia,SVN,2021-12-09,16.49
Slovenia,SVN,2021-12-10,16.75
Slovenia,SVN,2021-12-11,16.8
Slovenia,SVN,2021-12-12,16.8
Slovenia,SVN,2021-12-13,16.95
Slovenia,SVN,2021-12-14,17.17
Slovenia,SVN,2021-12-15,17.5
Slovenia,SVN,2021-12-16,17.86
Slovenia,SVN,2021-12-17,18.15
Slovenia,SVN,2021-12-18,18.21
Slovenia,SVN,2021-12-19,18.54
Slovenia,SVN,2021-12-20,19.18
Slovenia,SVN,2021-12-21,19.85
Slovenia,SVN,2021-12-22,20.59
Slovenia,SVN,2021-12-23,21.34
Slovenia,SVN,2021-12-24,21.46
Slovenia,SVN,2021-12-26,21.47
Slovenia,SVN,2021-12-27,21.71
Slovenia,SVN,2021-12-28,21.99
Slovenia,SVN,2021-12-29,22.23
Slovenia,SVN,2021-12-30,22.43
Slovenia,SVN,2021-12-31,22.48
Slovenia,SVN,2022-01-01,22.48
Slovenia,SVN,2022-01-02,22.48
Slovenia,SVN,2022-01-03,22.69
Slovenia,SVN,2022-01-04,22.98
Slovenia,SVN,2022-01-05,23.4
Slovenia,SVN,2022-01-06,23.89
Slovenia,SVN,2022-01-07,24.32
Slovenia,SVN,2022-01-08,24.38
Slovenia,SVN,2022-01-09,24.39
Slovenia,SVN,2022-01-10,24.63
Slovenia,SVN,2022-01-11,24.89
Slovenia,SVN,2022-01-12,25.17
Slovenia,SVN,2022-01-13,25.81
Slovenia,SVN,2022-01-14,26.45
Slovenia,SVN,2022-01-15,26.85
Slovenia,SVN,2022-01-16,26.86
Slovenia,SVN,2022-01-17,26.95
Slovenia,SVN,2022-01-18,27.09
Slovenia,SVN,2022-01-19,27.24
Slovenia,SVN,2022-01-20,27.41
Slovenia,SVN,2022-01-21,27.61
Slovenia,SVN,2022-01-22,27.63
Slovenia,SVN,2022-01-23,27.64
Slovenia,SVN,2022-01-24,27.72
Slovenia,SVN,2022-01-25,27.82
Slovenia,SVN,2022-01-26,27.95
Slovenia,SVN,2022-01-27,28.12
Slovenia,SVN,2022-01-28,28.29
Slovenia,SVN,2022-01-29,28.32
Slovenia,SVN,2022-01-30,28.32
Slovenia,SVN,2022-01-31,28.42
Slovenia,SVN,2022-02-01,28.55
Slovenia,SVN,2022-02-02,28.72
Slovenia,SVN,2022-02-03,28.93
Slovenia,SVN,2022-02-04,29.1
Slovenia,SVN,2022-02-05,29.13
Slovenia,SVN,2022-02-06,29.13
Slovenia,SVN,2022-02-07,29.21
Slovenia,SVN,2022-02-08,29.21
Slovenia,SVN,2022-02-09,29.32
Slovenia,SVN,2022-02-10,29.48
Slovenia,SVN,2022-02-11,29.61
Slovenia,SVN,2022-02-12,29.63
Slovenia,SVN,2022-02-13,29.63
Slovenia,SVN,2022-02-14,29.69
Slovenia,SVN,2022-02-15,29.76
Slovenia,SVN,2022-02-16,29.83
Slovenia,SVN,2022-02-17,29.91
Slovenia,SVN,2022-02-18,30
Slovenia,SVN,2022-02-19,30.01
Slovenia,SVN,2022-02-20,30.01
Slovenia,SVN,2022-02-21,30.04
Slovenia,SVN,2022-02-22,30.06
Slovenia,SVN,2022-02-23,30.11
Slovenia,SVN,2022-02-24,30.15
Slovenia,SVN,2022-02-25,30.19
Slovenia,SVN,2022-02-26,30.2
Slovenia,SVN,2022-02-27,30.2
Slovenia,SVN,2022-02-28,30.21
Slovenia,SVN,2022-03-01,30.22
Slovenia,SVN,2022-03-02,30.26
Slovenia,SVN,2022-03-03,30.29
Slovenia,SVN,2022-03-04,30.32
Slovenia,SVN,2022-03-05,30.32
Slovenia,SVN,2022-03-06,30.32
Slovenia,SVN,2022-03-07,30.33
Slovenia,SVN,2022-03-08,30.35
Slovenia,SVN,2022-03-09,30.38
Slovenia,SVN,2022-03-10,30.4
Slovenia,SVN,2022-03-11,30.43
Slovenia,SVN,2022-03-12,30.44
Slovenia,SVN,2022-03-13,30.44
Slovenia,SVN,2022-03-14,30.45
Slovenia,SVN,2022-03-15,30.47
Slovenia,SVN,2022-03-16,30.51
Slovenia,SVN,2022-03-17,30.54
Slovenia,SVN,2022-03-18,30.58
Slovenia,SVN,2022-03-19,30.58
Slovenia,SVN,2022-03-20,30.58
Slovenia,SVN,2022-03-21,30.6
Slovenia,SVN,2022-03-22,30.62
Slovenia,SVN,2022-03-23,30.66
Slovenia,SVN,2022-03-24,30.7
Slovenia,SVN,2022-03-25,30.74
Slovenia,SVN,2022-03-26,30.74
Slovenia,SVN,2022-03-27,30.74
Slovenia,SVN,2022-03-28,30.75
Slovenia,SVN,2022-03-29,30.77
Slovenia,SVN,2022-03-30,30.8
Slovenia,SVN,2022-03-31,30.84
Slovenia,SVN,2022-04-01,30.87
Slovenia,SVN,2022-04-02,30.87
Slovenia,SVN,2022-04-03,30.87
Slovenia,SVN,2022-04-04,30.89
Slovenia,SVN,2022-04-05,30.91
Slovenia,SVN,2022-04-06,30.95
Slovenia,SVN,2022-04-07,30.98
Slovenia,SVN,2022-04-08,31.01
Slovenia,SVN,2022-04-09,31.01
Slovenia,SVN,2022-04-10,31.02
Slovenia,SVN,2022-04-11,31.03
Slovenia,SVN,2022-04-12,31.04
Slovenia,SVN,2022-04-13,31.07
Slovenia,SVN,2022-04-14,31.1
Slovenia,SVN,2022-04-15,31.12
Slovenia,SVN,2022-04-16,31.13
Slovenia,SVN,2022-04-17,31.13
Slovenia,SVN,2022-04-18,31.13
Slovenia,SVN,2022-04-19,31.14
Slovenia,SVN,2022-04-20,31.16
Slovenia,SVN,2022-04-21,31.18
Slovenia,SVN,2022-04-22,31.2
Slovenia,SVN,2022-04-23,31.2
Slovenia,SVN,2022-04-24,31.2
Slovenia,SVN,2022-04-25,31.22
Slovenia,SVN,2022-04-26,31.23
Slovenia,SVN,2022-04-27,31.23
Slovenia,SVN,2022-04-28,31.24
Slovenia,SVN,2022-04-29,31.25
Slovenia,SVN,2022-04-30,31.25
Slovenia,SVN,2022-05-01,31.25
Slovenia,SVN,2022-05-02,31.25
Slovenia,SVN,2022-05-03,31.27
Slovenia,SVN,2022-05-04,31.28
Slovenia,SVN,2022-05-05,31.3
Slovenia,SVN,2022-05-06,31.32
Slovenia,SVN,2022-05-07,31.32
Slovenia,SVN,2022-05-08,31.32
Slovenia,SVN,2022-05-09,31.32
Slovenia,SVN,2022-05-10,31.33
Slovenia,SVN,2022-05-11,31.35
Slovenia,SVN,2022-05-12,31.36
Slovenia,SVN,2022-05-13,31.37
Slovenia,SVN,2022-05-14,31.37
Slovenia,SVN,2022-05-16,31.37
Slovenia,SVN,2022-05-17,31.38
Slovenia,SVN,2022-05-18,31.39
Slovenia,SVN,2022-05-19,31.4
Slovenia,SVN,2022-05-20,31.41
Slovenia,SVN,2022-05-21,31.41
Slovenia,SVN,2022-05-22,31.41
Slovenia,SVN,2022-05-23,31.41
Slovenia,SVN,2022-05-24,31.42
Slovenia,SVN,2022-05-25,31.43
Solomon Islands,SLB,2022-04-04,0.11
Solomon Islands,SLB,2022-04-11,0.18
Solomon Islands,SLB,2022-04-18,0.18
Solomon Islands,SLB,2022-04-25,0.18
Solomon Islands,SLB,2022-05-02,0.33
Solomon Islands,SLB,2022-05-23,0.33
South Africa,ZAF,2022-01-17,0.68
South Africa,ZAF,2022-01-18,0.7
South Africa,ZAF,2022-01-19,0.73
South Africa,ZAF,2022-01-20,0.76
South Africa,ZAF,2022-01-21,0.79
South Africa,ZAF,2022-01-22,0.8
South Africa,ZAF,2022-01-24,0.83
South Africa,ZAF,2022-01-26,0.9
South Africa,ZAF,2022-01-27,0.93
South Africa,ZAF,2022-01-28,0.96
South Africa,ZAF,2022-01-30,0.96
South Africa,ZAF,2022-01-31,0.99
South Africa,ZAF,2022-02-02,1.05
South Africa,ZAF,2022-02-03,1.08
South Africa,ZAF,2022-02-06,1.11
South Africa,ZAF,2022-02-09,1.21
South Africa,ZAF,2022-02-11,1.27
South Africa,ZAF,2022-02-12,1.27
South Africa,ZAF,2022-02-13,1.28
South Africa,ZAF,2022-02-14,1.31
South Africa,ZAF,2022-02-16,1.39
South Africa,ZAF,2022-02-17,1.42
South Africa,ZAF,2022-02-19,1.47
South Africa,ZAF,2022-02-20,1.47
South Africa,ZAF,2022-02-22,1.55
South Africa,ZAF,2022-02-23,1.61
South Africa,ZAF,2022-02-25,1.72
South Africa,ZAF,2022-02-27,1.75
South Africa,ZAF,2022-03-01,1.94
South Africa,ZAF,2022-03-04,2.24
South Africa,ZAF,2022-03-05,2.26
South Africa,ZAF,2022-03-06,2.27
South Africa,ZAF,2022-03-07,2.36
South Africa,ZAF,2022-03-09,2.45
South Africa,ZAF,2022-03-10,2.54
South Africa,ZAF,2022-03-11,2.71
South Africa,ZAF,2022-03-13,2.73
South Africa,ZAF,2022-03-14,2.74
South Africa,ZAF,2022-03-15,2.81
South Africa,ZAF,2022-03-16,2.89
South Africa,ZAF,2022-03-17,2.97
South Africa,ZAF,2022-03-18,3.05
South Africa,ZAF,2022-03-19,3.12
South Africa,ZAF,2022-03-20,3.14
South Africa,ZAF,2022-03-21,3.15
South Africa,ZAF,2022-03-22,3.15
South Africa,ZAF,2022-03-23,3.22
South Africa,ZAF,2022-03-24,3.3
South Africa,ZAF,2022-03-25,3.37
South Africa,ZAF,2022-03-26,3.44
South Africa,ZAF,2022-03-27,3.46
South Africa,ZAF,2022-03-29,3.52
South Africa,ZAF,2022-03-30,3.59
South Africa,ZAF,2022-03-31,3.66
South Africa,ZAF,2022-04-01,3.73
South Africa,ZAF,2022-04-04,3.79
South Africa,ZAF,2022-04-05,3.84
South Africa,ZAF,2022-04-06,3.88
South Africa,ZAF,2022-04-07,3.93
South Africa,ZAF,2022-04-08,3.98
South Africa,ZAF,2022-04-09,4.03
South Africa,ZAF,2022-04-10,4.05
South Africa,ZAF,2022-04-11,4.05
South Africa,ZAF,2022-04-12,4.09
South Africa,ZAF,2022-04-13,4.13
South Africa,ZAF,2022-04-14,4.17
South Africa,ZAF,2022-04-15,4.2
South Africa,ZAF,2022-04-18,4.2
South Africa,ZAF,2022-04-19,4.21
South Africa,ZAF,2022-04-20,4.24
South Africa,ZAF,2022-04-21,4.28
South Africa,ZAF,2022-04-22,4.31
South Africa,ZAF,2022-04-23,4.36
South Africa,ZAF,2022-04-25,4.36
South Africa,ZAF,2022-04-26,4.4
South Africa,ZAF,2022-04-27,4.45
South Africa,ZAF,2022-04-28,4.45
South Africa,ZAF,2022-04-29,4.5
South Africa,ZAF,2022-04-30,4.54
South Africa,ZAF,2022-05-01,4.55
South Africa,ZAF,2022-05-02,4.56
South Africa,ZAF,2022-05-03,4.56
South Africa,ZAF,2022-05-04,4.6
South Africa,ZAF,2022-05-05,4.64
South Africa,ZAF,2022-05-06,4.68
South Africa,ZAF,2022-05-07,4.71
South Africa,ZAF,2022-05-08,4.72
South Africa,ZAF,2022-05-09,4.73
South Africa,ZAF,2022-05-10,4.76
South Africa,ZAF,2022-05-11,4.8
South Africa,ZAF,2022-05-12,4.84
South Africa,ZAF,2022-05-13,4.88
South Africa,ZAF,2022-05-14,4.92
South Africa,ZAF,2022-05-15,4.93
South Africa,ZAF,2022-05-16,4.93
South Africa,ZAF,2022-05-17,4.96
South Africa,ZAF,2022-05-18,5
South Africa,ZAF,2022-05-19,5.04
South Africa,ZAF,2022-05-20,5.08
South Africa,ZAF,2022-05-21,5.11
South Africa,ZAF,2022-05-22,5.12
South Africa,ZAF,2022-05-23,5.12
South Africa,ZAF,2022-05-24,5.15
South Africa,ZAF,2022-05-25,5.18
South Africa,ZAF,2022-05-26,5.21
South America,,2020-12-29,0
South America,,2020-12-30,0
South America,,2020-12-31,0
South America,,2021-01-01,0
South America,,2021-01-02,0
South America,,2021-01-03,0
South America,,2021-01-04,0
South America,,2021-01-05,0
South America,,2021-01-06,0
South America,,2021-01-07,0
South America,,2021-01-08,0
South America,,2021-01-09,0
South America,,2021-01-10,0
South America,,2021-01-11,0
South America,,2021-01-12,0
South America,,2021-01-13,0
South America,,2021-01-14,0
South America,,2021-01-15,0
South America,,2021-01-16,0
South America,,2021-01-17,0
South America,,2021-01-18,0
South America,,2021-01-19,0
South America,,2021-01-20,0
South America,,2021-01-21,0
South America,,2021-01-22,0
South America,,2021-01-23,0
South America,,2021-01-24,0
South America,,2021-01-25,0
South America,,2021-01-26,0
South America,,2021-01-27,0
South America,,2021-01-28,0
South America,,2021-01-29,0
South America,,2021-01-30,0
South America,,2021-01-31,0
South America,,2021-02-01,0
South America,,2021-02-02,0
South America,,2021-02-03,0
South America,,2021-02-04,0
South America,,2021-02-05,0
South America,,2021-02-06,0
South America,,2021-02-07,0
South America,,2021-02-08,0
South America,,2021-02-09,0
South America,,2021-02-10,0
South America,,2021-02-11,0
South America,,2021-02-12,0
South America,,2021-02-13,0
South America,,2021-02-14,0
South America,,2021-02-15,0
South America,,2021-02-16,0
South America,,2021-02-17,0
South America,,2021-02-18,0
South America,,2021-02-19,0
South America,,2021-02-20,0
South America,,2021-02-21,0
South America,,2021-02-22,0
South America,,2021-02-23,0
South America,,2021-02-24,0
South America,,2021-02-25,0
South America,,2021-02-26,0
South America,,2021-02-27,0
South America,,2021-02-28,0
South America,,2021-03-01,0
South America,,2021-03-02,0
South America,,2021-03-03,0
South America,,2021-03-04,0
South America,,2021-03-05,0
South America,,2021-03-06,0
South America,,2021-03-07,0
South America,,2021-03-08,0
South America,,2021-03-09,0
South America,,2021-03-10,0
South America,,2021-03-11,0
South America,,2021-03-12,0
South America,,2021-03-13,0
South America,,2021-03-14,0
South America,,2021-03-15,0
South America,,2021-03-16,0
South America,,2021-03-17,0
South America,,2021-03-18,0
South America,,2021-03-19,0
South America,,2021-03-20,0
South America,,2021-03-21,0
South America,,2021-03-22,0
South America,,2021-03-23,0
South America,,2021-03-24,0
South America,,2021-03-25,0
South America,,2021-03-26,0
South America,,2021-03-27,0
South America,,2021-03-28,0
South America,,2021-03-29,0
South America,,2021-03-30,0
South America,,2021-03-31,0
South America,,2021-04-01,0
South America,,2021-04-02,0
South America,,2021-04-03,0
South America,,2021-04-04,0
South America,,2021-04-05,0
South America,,2021-04-06,0
South America,,2021-04-07,0
South America,,2021-04-08,0
South America,,2021-04-09,0
South America,,2021-04-10,0
South America,,2021-04-11,0
South America,,2021-04-12,0
South America,,2021-04-13,0
South America,,2021-04-14,0
South America,,2021-04-15,0
South America,,2021-04-16,0
South America,,2021-04-17,0
South America,,2021-04-18,0
South America,,2021-04-19,0
South America,,2021-04-20,0
South America,,2021-04-21,0
South America,,2021-04-22,0
South America,,2021-04-23,0
South America,,2021-04-24,0
South America,,2021-04-25,0
South America,,2021-04-26,0
South America,,2021-04-27,0
South America,,2021-04-28,0
South America,,2021-04-29,0
South America,,2021-04-30,0
South America,,2021-05-01,0
South America,,2021-05-02,0
South America,,2021-05-03,0
South America,,2021-05-04,0
South America,,2021-05-05,0
South America,,2021-05-06,0
South America,,2021-05-07,0
South America,,2021-05-08,0
South America,,2021-05-09,0
South America,,2021-05-10,0
South America,,2021-05-11,0
South America,,2021-05-12,0
South America,,2021-05-13,0
South America,,2021-05-14,0
South America,,2021-05-15,0
South America,,2021-05-16,0
South America,,2021-05-17,0
South America,,2021-05-18,0
South America,,2021-05-19,0
South America,,2021-05-20,0
South America,,2021-05-21,0
South America,,2021-05-22,0
South America,,2021-05-23,0
South America,,2021-05-24,0
South America,,2021-05-25,0
South America,,2021-05-26,0
South America,,2021-05-27,0
South America,,2021-05-28,0
South America,,2021-05-29,0
South America,,2021-05-30,0
South America,,2021-05-31,0
South America,,2021-06-01,0
South America,,2021-06-02,0
South America,,2021-06-03,0
South America,,2021-06-04,0
South America,,2021-06-05,0
South America,,2021-06-06,0
South America,,2021-06-07,0
South America,,2021-06-08,0
South America,,2021-06-09,0
South America,,2021-06-10,0
South America,,2021-06-11,0
South America,,2021-06-12,0
South America,,2021-06-13,0
South America,,2021-06-14,0
South America,,2021-06-15,0
South America,,2021-06-16,0
South America,,2021-06-17,0
South America,,2021-06-18,0
South America,,2021-06-19,0
South America,,2021-06-20,0
South America,,2021-06-21,0
South America,,2021-06-22,0
South America,,2021-06-23,0
South America,,2021-06-24,0
South America,,2021-06-25,0
South America,,2021-06-26,0
South America,,2021-06-27,0
South America,,2021-06-28,0
South America,,2021-06-29,0
South America,,2021-06-30,0
South America,,2021-07-01,0
South America,,2021-07-02,0
South America,,2021-07-03,0
South America,,2021-07-04,0
South America,,2021-07-05,0
South America,,2021-07-06,0
South America,,2021-07-07,0
South America,,2021-07-08,0
South America,,2021-07-09,0
South America,,2021-07-10,0
South America,,2021-07-11,0
South America,,2021-07-12,0
South America,,2021-07-13,0
South America,,2021-07-14,0
South America,,2021-07-15,0
South America,,2021-07-16,0
South America,,2021-07-17,0
South America,,2021-07-18,0
South America,,2021-07-19,0
South America,,2021-07-20,0
South America,,2021-07-21,0
South America,,2021-07-22,0
South America,,2021-07-23,0
South America,,2021-07-24,0
South America,,2021-07-25,0
South America,,2021-07-26,0
South America,,2021-07-27,0
South America,,2021-07-28,0
South America,,2021-07-29,0
South America,,2021-07-30,0
South America,,2021-07-31,0
South America,,2021-08-01,0
South America,,2021-08-02,0
South America,,2021-08-03,0
South America,,2021-08-04,0
South America,,2021-08-05,0
South America,,2021-08-06,0
South America,,2021-08-07,0
South America,,2021-08-08,0
South America,,2021-08-09,0
South America,,2021-08-10,0
South America,,2021-08-11,0.02
South America,,2021-08-12,0.04
South America,,2021-08-13,0.06
South America,,2021-08-14,0.06
South America,,2021-08-15,0.06
South America,,2021-08-16,0.11
South America,,2021-08-17,0.16
South America,,2021-08-18,0.19
South America,,2021-08-19,0.22
South America,,2021-08-20,0.25
South America,,2021-08-21,0.25
South America,,2021-08-22,0.25
South America,,2021-08-23,0.28
South America,,2021-08-24,0.3
South America,,2021-08-25,0.32
South America,,2021-08-26,0.36
South America,,2021-08-27,0.38
South America,,2021-08-28,0.39
South America,,2021-08-29,0.39
South America,,2021-08-30,0.42
South America,,2021-08-31,0.45
South America,,2021-09-01,0.49
South America,,2021-09-02,0.52
South America,,2021-09-03,0.55
South America,,2021-09-04,0.55
South America,,2021-09-05,0.55
South America,,2021-09-06,0.58
South America,,2021-09-07,0.61
South America,,2021-09-08,0.65
South America,,2021-09-09,0.69
South America,,2021-09-10,0.73
South America,,2021-09-11,0.73
South America,,2021-09-12,0.73
South America,,2021-09-13,0.76
South America,,2021-09-14,0.79
South America,,2021-09-15,0.82
South America,,2021-09-16,0.84
South America,,2021-09-17,0.85
South America,,2021-09-18,0.85
South America,,2021-09-19,0.85
South America,,2021-09-20,0.89
South America,,2021-09-21,0.92
South America,,2021-09-22,0.96
South America,,2021-09-23,0.99
South America,,2021-09-24,1.03
South America,,2021-09-25,1.03
South America,,2021-09-26,1.03
South America,,2021-09-27,1.12
South America,,2021-09-28,1.16
South America,,2021-09-29,1.2
South America,,2021-09-30,1.26
South America,,2021-10-01,1.32
South America,,2021-10-02,1.35
South America,,2021-10-03,1.36
South America,,2021-10-04,1.42
South America,,2021-10-05,1.5
South America,,2021-10-06,1.59
South America,,2021-10-07,1.69
South America,,2021-10-08,1.78
South America,,2021-10-09,1.84
South America,,2021-10-10,1.85
South America,,2021-10-11,1.89
South America,,2021-10-12,1.93
South America,,2021-10-13,2.01
South America,,2021-10-14,2.09
South America,,2021-10-15,2.2
South America,,2021-10-16,2.26
South America,,2021-10-17,2.29
South America,,2021-10-18,2.42
South America,,2021-10-19,2.54
South America,,2021-10-20,2.67
South America,,2021-10-21,2.78
South America,,2021-10-22,2.91
South America,,2021-10-23,2.94
South America,,2021-10-24,2.97
South America,,2021-10-25,3.14
South America,,2021-10-26,3.3
South America,,2021-10-27,3.45
South America,,2021-10-28,3.59
South America,,2021-10-29,3.76
South America,,2021-10-30,3.81
South America,,2021-10-31,3.84
South America,,2021-11-01,3.87
South America,,2021-11-02,3.93
South America,,2021-11-03,4.06
South America,,2021-11-04,4.18
South America,,2021-11-05,4.34
South America,,2021-11-06,4.4
South America,,2021-11-07,4.42
South America,,2021-11-08,4.55
South America,,2021-11-09,4.68
South America,,2021-11-10,4.83
South America,,2021-11-11,4.99
South America,,2021-11-12,5.16
South America,,2021-11-13,5.23
South America,,2021-11-14,5.24
South America,,2021-11-15,5.34
South America,,2021-11-16,5.44
South America,,2021-11-17,5.58
South America,,2021-11-18,5.72
South America,,2021-11-19,5.87
South America,,2021-11-20,5.95
South America,,2021-11-21,5.99
South America,,2021-11-22,6.11
South America,,2021-11-23,6.24
South America,,2021-11-24,6.37
South America,,2021-11-25,6.48
South America,,2021-11-26,6.62
South America,,2021-11-27,6.69
South America,,2021-11-28,6.74
South America,,2021-11-29,6.84
South America,,2021-11-30,7.06
South America,,2021-12-01,7.24
South America,,2021-12-02,7.42
South America,,2021-12-03,7.62
South America,,2021-12-04,7.74
South America,,2021-12-05,7.78
South America,,2021-12-06,7.95
South America,,2021-12-07,8.15
South America,,2021-12-08,8.27
South America,,2021-12-09,8.47
South America,,2021-12-10,8.65
South America,,2021-12-11,8.73
South America,,2021-12-12,8.78
South America,,2021-12-13,8.96
South America,,2021-12-14,9.15
South America,,2021-12-15,9.33
South America,,2021-12-16,9.54
South America,,2021-12-17,9.72
South America,,2021-12-18,10.41
South America,,2021-12-19,10.44
South America,,2021-12-20,10.66
South America,,2021-12-21,10.89
South America,,2021-12-22,11.16
South America,,2021-12-23,11.36
South America,,2021-12-24,11.4
South America,,2021-12-25,11.41
South America,,2021-12-26,11.45
South America,,2021-12-27,11.73
South America,,2021-12-28,12.03
South America,,2021-12-29,12.37
South America,,2021-12-30,12.59
South America,,2021-12-31,12.64
South America,,2022-01-01,12.65
South America,,2022-01-02,12.69
South America,,2022-01-03,12.96
South America,,2022-01-04,13.3
South America,,2022-01-05,13.62
South America,,2022-01-06,13.81
South America,,2022-01-07,14.03
South America,,2022-01-08,14.18
South America,,2022-01-09,14.59
South America,,2022-01-10,14.92
South America,,2022-01-11,15.25
South America,,2022-01-12,15.57
South America,,2022-01-13,15.88
South America,,2022-01-14,16.22
South America,,2022-01-15,16.37
South America,,2022-01-16,16.89
South America,,2022-01-17,17.69
South America,,2022-01-18,17.97
South America,,2022-01-19,18.34
South America,,2022-01-20,18.61
South America,,2022-01-21,18.93
South America,,2022-01-22,19.18
South America,,2022-01-23,19.27
South America,,2022-01-24,19.7
South America,,2022-01-25,19.98
South America,,2022-01-26,20.23
South America,,2022-01-27,20.62
South America,,2022-01-28,21.07
South America,,2022-01-29,21.24
South America,,2022-01-30,21.31
South America,,2022-01-31,21.57
South America,,2022-02-01,21.92
South America,,2022-02-02,22.25
South America,,2022-02-03,22.53
South America,,2022-02-04,22.86
South America,,2022-02-05,23.03
South America,,2022-02-06,23.26
South America,,2022-02-07,23.51
South America,,2022-02-08,23.82
South America,,2022-02-09,24.2
South America,,2022-02-10,24.53
South America,,2022-02-11,24.92
South America,,2022-02-12,25.12
South America,,2022-02-13,25.2
South America,,2022-02-14,25.45
South America,,2022-02-15,25.71
South America,,2022-02-16,25.99
South America,,2022-02-17,26.31
South America,,2022-02-18,26.62
South America,,2022-02-19,26.82
South America,,2022-02-20,26.94
South America,,2022-02-21,27.2
South America,,2022-02-22,27.46
South America,,2022-02-23,27.69
South America,,2022-02-24,27.98
South America,,2022-02-25,28.3
South America,,2022-02-26,28.42
South America,,2022-02-27,28.47
South America,,2022-02-28,28.59
South America,,2022-03-01,28.66
South America,,2022-03-02,28.73
South America,,2022-03-03,28.97
South America,,2022-03-04,29.25
South America,,2022-03-05,29.39
South America,,2022-03-06,29.45
South America,,2022-03-07,29.66
South America,,2022-03-08,29.86
South America,,2022-03-09,30.19
South America,,2022-03-10,30.39
South America,,2022-03-11,30.6
South America,,2022-03-12,30.77
South America,,2022-03-13,30.83
South America,,2022-03-14,31
South America,,2022-03-15,31.15
South America,,2022-03-16,31.46
South America,,2022-03-17,31.63
South America,,2022-03-18,31.88
South America,,2022-03-19,32
South America,,2022-03-20,32.05
South America,,2022-03-21,32.25
